recency_days,frequency,monetary,avg_order_value,num_returns,email_open_rate,days_since_signup,churned
62,19,1220.03,64.21,3,0.04,1461,1
269,9,2784.51,309.39,6,0.17,1605,1
232,37,4468.14,120.76,0,0.59,1155,0
73,29,2513.37,86.67,6,0.1,1686,1
219,19,3665.93,192.94,1,0.84,245,1
13,40,1601.9,40.05,0,0.47,495,0
287,3,3905.6,1301.87,1,0.93,1748,1
10,5,4239.12,847.82,9,0.18,90,1
305,25,1420.04,56.8,5,0.31,503,1
82,12,1572.05,131.0,0,0.3,1115,1
93,27,1438.12,53.26,8,0.26,1063,1
338,8,80.41,10.05,4,0.36,1639,1
297,17,4241.32,249.49,9,0.69,752,1
123,30,4308.64,143.62,9,0.74,870,0
67,3,795.29,265.1,8,0.76,514,0
40,19,2522.44,132.76,0,0.75,822,0
144,22,3147.71,143.08,9,0.04,1252,1
212,41,3977.96,97.02,0,0.69,1272,0
180,48,2395.61,49.91,9,0.98,326,0
327,7,4488.56,641.22,5,0.2,479,1
293,46,2274.52,49.45,6,0.88,1718,1
95,48,656.65,13.68,4,0.94,711,0
328,41,4882.76,119.09,3,0.65,1579,1
169,33,1871.06,56.7,1,0.2,1078,1
7,19,166.1,8.74,8,0.2,711,1
310,6,4937.28,822.88,9,0.8,1170,1
269,9,3379.28,375.48,7,0.3,1043,1
130,49,4099.38,83.66,4,0.01,1228,0
320,48,2104.33,43.84,0,0.62,577,0
330,35,2340.74,66.88,1,0.66,58,1
348,43,588.7,13.69,9,0.71,1414,1
333,25,1306.71,52.27,0,0.87,522,1
98,10,1329.63,132.96,7,0.22,55,1
203,37,866.14,23.41,0,0.65,508,0
63,21,838.97,39.95,6,0.68,736,0
249,26,3857.3,148.36,5,0.23,213,1
182,30,2262.31,75.41,3,0.68,254,0
321,40,552.86,13.82,0,0.53,679,1
328,30,3488.73,116.29,6,0.95,859,1
116,40,3746.87,93.67,6,0.81,1193,0
115,32,415.27,12.98,1,0.45,298,0
12,11,2713.8,246.71,5,0.16,1632,0
184,47,4042.04,86.0,2,0.25,1517,1
141,12,2277.0,189.75,2,0.48,738,1
363,8,2880.15,360.02,9,0.39,120,1
298,40,3771.58,94.29,9,0.51,504,1
166,44,3382.22,76.87,9,0.3,700,0
207,13,1115.47,85.81,2,0.84,1642,0
229,14,4830.17,345.01,9,0.41,886,1
329,9,947.39,105.27,5,0.58,318,1
363,28,1278.46,45.66,4,0.59,1185,1
153,24,2579.66,107.49,6,0.48,1511,1
134,28,2748.0,98.14,5,0.83,473,0
260,14,50.83,3.63,2,0.78,289,1
100,35,3239.26,92.55,8,0.64,820,0
52,17,3346.13,196.83,0,0.83,1668,0
103,18,1034.64,57.48,5,0.07,1705,1
116,22,2238.96,101.77,8,0.8,918,0
225,6,3853.0,642.17,8,0.07,356,1
268,19,4066.57,214.03,6,0.36,128,1
60,42,2051.98,48.86,9,0.26,1281,0
17,14,4280.63,305.76,2,0.95,392,0
60,9,325.28,36.14,3,0.92,1226,0
332,37,4042.61,109.26,7,0.41,1672,1
95,12,4013.83,334.49,4,0.11,663,1
193,36,3982.14,110.62,8,0.28,276,1
197,4,4353.13,1088.28,7,0.94,939,1
102,10,1877.96,187.8,7,0.62,265,0
308,25,257.85,10.31,2,0.1,1792,1
24,45,4692.53,104.28,2,0.58,1773,0
193,30,3796.43,126.55,0,0.55,1681,1
151,8,4362.11,545.26,7,0.11,1735,1
285,26,660.18,25.39,6,0.02,329,1
72,3,4488.42,1496.14,3,0.62,505,0
349,5,1995.33,399.07,3,0.49,1034,1
289,10,2041.48,204.15,2,0.28,264,1
270,42,2381.27,56.7,2,0.59,698,0
181,45,4782.08,106.27,1,0.64,811,0
234,4,231.57,57.89,8,0.56,200,1
76,18,3056.33,169.8,5,0.47,1475,0
3,49,45.39,0.93,6,0.08,212,0
272,23,4351.01,189.17,0,0.36,870,1
164,19,1721.69,90.62,4,0.4,821,1
129,25,2533.44,101.34,4,0.16,746,1
98,28,3419.86,122.14,8,0.24,1759,1
226,11,3145.52,285.96,5,0.42,293,1
187,34,2603.03,76.56,6,0.74,807,0
246,16,1754.43,109.65,0,0.2,420,1
347,26,724.78,27.88,3,0.55,1729,1
305,34,3430.62,100.9,3,0.73,1741,1
117,42,3123.52,74.37,3,0.82,254,0
89,34,3136.15,92.24,8,0.73,386,0
59,39,130.6,3.35,3,0.94,1047,0
208,2,1090.84,545.42,9,0.16,1108,1
301,29,1508.62,52.02,6,0.08,1413,1
93,15,4866.15,324.41,2,0.81,385,0
361,1,1461.63,1461.63,8,0.71,1262,1
157,35,3114.76,88.99,6,0.18,305,1
284,32,880.66,27.52,9,0.56,1359,1
109,44,1959.24,44.53,3,0.65,44,0
51,39,672.64,17.25,1,0.08,1095,0
187,21,1869.45,89.02,5,0.2,759,1
201,40,869.22,21.73,9,0.3,53,1
175,18,398.13,22.12,0,0.63,423,1
148,27,703.67,26.06,2,0.18,41,0
237,5,1608.78,321.76,0,0.94,110,1
231,17,1483.8,87.28,9,0.61,1240,1
56,29,4435.89,152.96,5,0.83,498,0
244,18,4437.1,246.51,4,0.81,997,1
122,16,2855.12,178.44,1,0.04,1333,1
294,18,2387.3,132.63,4,0.26,54,1
182,28,720.72,25.74,9,0.62,1454,1
88,34,4112.5,120.96,0,0.73,1791,0
66,8,4883.15,610.39,4,0.83,715,0
352,35,1298.94,37.11,7,0.74,515,1
262,40,803.18,20.08,5,0.84,1234,0
79,30,3721.19,124.04,8,0.93,989,0
183,7,3817.12,545.3,4,0.18,1007,1
46,38,3306.36,87.01,3,0.67,308,0
304,15,3133.42,208.89,5,0.43,523,1
302,24,1310.13,54.59,6,0.39,1112,1
293,10,4736.86,473.69,3,0.46,1081,1
169,27,4136.82,153.22,5,0.4,604,1
61,46,3197.07,69.5,7,0.69,746,0
179,43,3658.16,85.07,0,0.94,1669,0
186,17,4024.67,236.75,2,0.67,94,0
117,25,4488.13,179.53,7,0.6,1396,0
138,13,1275.67,98.13,9,0.33,369,1
17,15,2057.41,137.16,6,0.43,1495,0
191,7,4580.57,654.37,3,0.5,609,1
71,21,1331.6,63.41,3,0.42,1479,0
307,15,2640.8,176.05,4,0.49,1051,1
278,13,3162.86,243.3,9,0.51,1249,1
220,12,2253.69,187.81,6,0.04,249,1
82,12,2527.85,210.65,8,0.65,1440,1
244,5,422.26,84.45,7,0.84,485,1
362,30,1347.61,44.92,8,0.37,1073,1
230,2,1963.53,981.76,2,0.1,779,1
287,1,2407.1,2407.1,5,0.98,1132,1
328,48,3248.7,67.68,7,0.12,714,1
309,16,2940.01,183.75,7,0.55,1403,1
60,1,141.02,141.02,1,0.23,679,1
318,32,3281.94,102.56,0,0.52,1485,1
279,27,3207.12,118.78,9,0.49,1343,1
262,11,314.49,28.59,9,0.66,1194,1
83,15,3149.4,209.96,5,0.12,433,1
170,49,4325.14,88.27,2,0.43,1666,0
330,22,4404.59,200.21,5,0.25,1488,1
334,31,3002.59,96.86,3,0.48,1154,1
42,38,2341.73,61.62,9,0.11,1267,1
156,31,3852.23,124.27,5,0.13,351,1
221,6,2421.5,403.58,6,0.46,1151,1
35,27,384.71,14.25,1,0.46,161,0
90,33,3533.68,107.08,7,0.18,1207,1
218,38,1901.25,50.03,4,0.24,282,1
239,49,3590.25,73.27,2,0.61,398,0
39,35,4523.64,129.25,3,0.44,1529,0
155,18,3766.65,209.26,3,0.57,1500,0
239,42,4987.04,118.74,2,0.51,1760,0
361,14,582.56,41.61,3,0.05,1216,1
364,13,3790.49,291.58,7,0.35,998,1
114,37,2263.08,61.16,7,0.98,1291,0
246,21,3647.1,173.67,5,0.33,547,1
202,20,241.42,12.07,3,0.57,1499,1
77,27,1652.62,61.21,4,0.74,643,0
185,15,1733.14,115.54,7,0.89,1209,1
51,18,4527.61,251.53,8,0.53,440,0
44,22,3746.14,170.28,7,0.34,708,0
130,13,3053.7,234.9,2,0.43,732,0
96,27,339.37,12.57,9,0.71,499,0
54,1,1225.95,1225.95,3,0.84,1540,0
19,43,3827.52,89.01,7,0.91,619,0
208,19,2231.62,117.45,7,0.12,1739,1
3,47,1876.48,39.93,9,0.93,1347,0
286,23,4634.54,201.5,9,0.11,302,1
27,31,1606.16,51.81,7,0.54,1668,0
240,40,2483.99,62.1,1,0.53,863,0
55,41,3004.11,73.27,1,0.26,1318,0
225,34,551.41,16.22,8,0.65,221,1
52,19,197.7,10.41,9,0.54,1161,0
159,17,606.71,35.69,3,0.89,1258,1
241,34,2930.23,86.18,6,0.31,1820,1
63,37,4832.26,130.6,8,0.01,1280,1
49,29,4030.31,138.98,4,0.29,1044,0
233,8,3675.93,459.49,3,0.2,288,1
234,25,3139.11,125.56,3,0.17,685,1
153,15,1026.26,68.42,2,0.37,579,1
45,29,3497.34,120.6,8,0.23,1718,0
112,17,2278.04,134.0,1,0.5,183,0
80,34,813.35,23.92,6,0.75,1137,0
240,2,4336.26,2168.13,3,0.7,1748,1
110,28,1984.79,70.89,4,0.59,190,0
138,43,2390.97,55.6,0,0.01,1640,0
96,6,855.71,142.62,4,0.63,144,1
62,21,117.06,5.57,5,0.72,755,0
296,44,3113.88,70.77,7,0.43,887,1
176,15,2715.04,181.0,2,0.67,315,1
208,30,1893.44,63.11,5,0.19,1196,1
106,37,1237.86,33.46,2,0.41,545,0
32,29,1602.35,55.25,0,0.16,1075,0
267,27,4803.83,177.92,4,0.62,1757,1
263,7,125.04,17.86,9,0.47,1277,1
18,44,3361.9,76.41,2,0.94,1581,0
323,32,339.41,10.61,7,0.86,1372,1
311,34,3402.81,100.08,2,0.51,744,1
309,1,3310.05,3310.05,1,0.04,1746,1
168,44,2670.23,60.69,1,0.06,1604,0
253,38,3467.24,91.24,8,0.81,1522,1
6,36,1890.97,52.53,2,0.87,1061,0
218,9,3020.81,335.65,3,0.96,421,1
49,39,4480.14,114.88,3,0.57,637,0
331,15,4067.96,271.2,9,0.03,393,1
345,22,4821.23,219.15,3,0.59,665,1
55,22,2904.5,132.02,5,0.7,582,0
196,6,614.61,102.44,0,0.43,493,1
216,7,3978.6,568.37,5,0.75,714,1
280,24,3525.93,146.91,7,0.66,1458,1
178,31,2357.51,76.05,7,0.71,1502,0
322,27,1732.57,64.17,5,0.62,72,1
126,23,1915.04,83.26,3,0.08,433,0
117,13,3930.95,302.38,1,0.03,1623,1
266,42,151.89,3.62,5,0.49,1727,1
200,12,4124.16,343.68,9,0.66,1805,1
30,12,4613.82,384.48,5,0.59,30,1
237,19,2169.93,114.21,3,0.32,658,1
102,18,4352.51,241.81,0,0.8,716,0
307,21,4082.14,194.39,1,0.0,1686,1
305,12,4369.95,364.16,2,0.3,1399,1
153,31,2879.32,92.88,4,0.64,227,0
311,29,3439.14,118.59,3,0.06,1768,1
347,15,832.66,55.51,1,0.98,884,1
266,45,4389.85,97.55,5,0.31,976,1
221,4,2631.91,657.98,1,0.88,1692,1
340,15,2439.91,162.66,6,0.32,1209,1
319,17,2081.11,122.42,0,0.06,950,1
174,14,4338.94,309.92,5,0.03,200,1
31,11,2697.78,245.25,5,0.43,219,0
219,40,3157.2,78.93,5,0.3,520,1
169,31,2546.7,82.15,8,0.44,1392,1
134,38,837.92,22.05,7,0.18,93,1
66,19,4951.44,260.6,9,0.4,1501,1
261,25,1721.32,68.85,8,0.16,1317,1
332,29,4874.75,168.09,2,0.7,1823,1
218,34,2298.99,67.62,1,0.14,898,1
86,18,874.38,48.58,2,0.49,1319,0
1,28,3997.07,142.75,7,0.92,1392,0
260,29,3075.24,106.04,1,0.08,881,1
58,6,3095.96,515.99,2,0.33,558,1
23,1,621.47,621.47,6,0.51,713,1
72,48,3968.89,82.69,5,0.31,461,0
74,30,4003.49,133.45,1,0.95,1819,0
124,29,4672.16,161.11,3,0.38,1629,0
117,3,1920.78,640.26,9,0.65,231,1
72,48,4460.68,92.93,9,0.57,618,0
285,38,4726.99,124.39,5,0.97,1152,0
301,17,4425.96,260.35,5,0.3,955,1
92,45,4667.44,103.72,7,0.13,1248,1
135,37,374.06,10.11,4,0.58,1244,0
298,27,2845.81,105.4,5,0.47,1284,1
347,1,455.24,455.24,3,0.65,940,1
288,2,4152.24,2076.12,3,0.25,1435,1
202,14,4389.22,313.52,7,0.21,1341,1
362,16,1285.47,80.34,2,0.74,682,1
265,35,2089.42,59.7,0,0.91,1486,0
247,6,1140.1,190.02,2,0.23,1529,1
11,13,2022.59,155.58,5,0.64,1821,0
233,4,1287.67,321.92,4,0.54,1234,1
105,27,370.04,13.71,9,0.09,473,1
219,32,1985.35,62.04,2,0.95,939,0
209,42,2077.01,49.45,1,0.17,744,0
40,33,2934.74,88.93,6,0.77,663,0
168,6,1571.1,261.85,1,0.05,1500,1
187,31,3892.27,125.56,1,0.35,1107,1
18,10,4676.37,467.64,9,0.55,1589,0
310,8,405.98,50.75,9,0.93,1523,1
342,11,568.5,51.68,3,1.0,376,1
8,9,4524.43,502.71,7,0.52,1292,0
44,44,3791.41,86.17,4,0.38,431,0
47,15,2751.55,183.44,3,0.52,520,1
161,13,501.86,38.6,1,0.74,1336,0
219,21,2639.59,125.69,0,0.49,1817,1
88,7,2009.44,287.06,4,0.93,1287,0
309,12,4133.16,344.43,6,0.17,361,1
114,39,4391.95,112.61,9,0.81,274,0
112,44,4407.77,100.18,0,0.56,519,0
215,42,109.26,2.6,1,0.97,864,0
318,2,2896.33,1448.16,4,0.34,1628,1
91,29,4740.33,163.46,9,0.86,341,0
123,24,3211.87,133.83,5,0.83,1706,0
124,42,1774.34,42.25,6,0.67,305,0
170,47,4067.87,86.55,8,0.94,724,0
157,17,1421.29,83.61,3,0.24,1220,1
347,49,3186.06,65.02,4,0.14,532,1
54,16,2665.37,166.59,5,0.92,453,0
153,16,222.89,13.93,1,0.22,1742,1
93,28,3895.86,139.14,8,0.79,334,0
219,31,1081.88,34.9,4,0.72,1125,0
285,47,4971.91,105.79,2,0.44,1100,1
341,40,3614.49,90.36,0,0.55,1474,1
160,44,3841.95,87.32,7,0.85,1415,0
97,12,3998.2,333.18,7,0.26,1215,1
351,48,163.57,3.41,2,0.48,686,1
34,28,4863.63,173.7,2,0.72,1676,0
48,40,4014.47,100.36,6,0.97,1449,0
349,48,4467.49,93.07,0,0.63,1553,0
323,22,3254.8,147.95,1,0.27,1482,1
204,44,3799.44,86.35,2,0.23,429,0
120,5,4895.04,979.01,2,0.07,298,1
352,44,1550.96,35.25,8,0.63,1589,1
349,46,4265.72,92.73,2,0.69,1093,1
316,30,1186.03,39.53,0,0.45,672,1
281,28,2146.15,76.65,1,0.92,179,0
217,31,3245.96,104.71,1,0.81,1048,0
136,38,402.36,10.59,1,0.05,1234,0
172,12,4412.0,367.67,6,0.88,1415,1
198,22,1585.35,72.06,7,0.25,1001,1
175,40,3243.54,81.09,2,0.02,1524,1
314,38,1463.9,38.52,0,0.68,1416,1
61,38,323.73,8.52,0,0.56,139,0
31,20,2066.31,103.32,0,0.52,1200,0
166,22,3518.88,159.95,7,0.82,278,0
76,30,4322.95,144.1,4,0.46,144,0
300,42,3427.6,81.61,2,0.33,1307,1
309,33,2080.45,63.04,4,0.09,163,1
360,13,4213.49,324.11,1,0.6,663,1
141,3,1175.67,391.89,1,0.35,1451,1
350,42,687.19,16.36,3,0.12,401,1
37,5,315.08,63.02,4,0.61,609,1
351,31,1931.74,62.31,0,0.4,118,1
90,34,4315.67,126.93,8,0.77,623,0
7,3,3570.99,1190.33,6,0.85,195,1
301,20,2261.02,113.05,5,0.21,1657,1
188,18,110.58,6.14,2,0.09,1345,1
151,3,2823.17,941.06,5,0.57,632,1
73,34,2322.45,68.31,8,0.1,1173,0
152,16,4401.75,275.11,5,0.61,943,1
224,36,4067.91,113.0,9,0.71,1386,0
53,35,672.31,19.21,9,0.98,1170,0
345,19,2233.76,117.57,8,0.94,1679,1
264,22,3630.07,165.0,3,0.35,1478,1
320,12,4849.18,404.1,4,0.98,959,1
17,1,3431.96,3431.96,0,0.87,848,0
316,9,1076.67,119.63,3,0.48,379,1
316,5,4275.02,855.0,6,0.02,1762,1
134,48,3618.51,75.39,7,0.73,1267,0
208,10,245.6,24.56,0,0.49,1578,1
183,20,1491.75,74.59,8,0.61,1820,1
301,28,4298.97,153.53,9,0.68,1378,1
103,20,1093.17,54.66,6,0.12,726,1
335,46,3599.75,78.26,9,0.4,1362,1
202,9,2590.51,287.83,5,0.39,1426,1
1,41,1862.11,45.42,5,0.61,238,0
111,19,838.92,44.15,1,0.98,668,0
52,35,3801.22,108.61,7,0.86,1050,0
295,48,3791.61,78.99,2,0.74,1604,1
149,6,1430.78,238.46,9,0.15,1236,1
170,25,2900.82,116.03,4,0.95,1655,0
128,24,4027.17,167.8,5,0.62,809,0
255,35,694.3,19.84,5,0.63,1176,1
362,35,4914.07,140.4,7,0.8,846,1
318,47,4076.71,86.74,5,0.18,1792,1
361,24,4858.6,202.44,1,0.01,88,1
110,46,2373.5,51.6,0,0.51,1102,0
242,46,3359.44,73.03,1,0.62,1653,0
227,44,2765.92,62.86,1,0.46,1155,0
111,17,2696.95,158.64,9,0.03,242,1
308,45,1192.33,26.5,0,0.11,150,1
335,7,3742.1,534.59,1,0.52,776,1
347,30,3751.49,125.05,4,1.0,1477,1
360,6,4873.53,812.26,4,0.06,63,1
60,43,739.16,17.19,3,0.59,1491,0
54,21,3512.49,167.26,5,0.9,926,0
249,39,257.92,6.61,9,0.53,51,1
265,33,4599.85,139.39,0,0.79,597,0
159,49,1085.16,22.15,8,0.34,163,1
60,10,682.42,68.24,5,0.73,381,0
104,44,2340.75,53.2,4,0.85,961,0
47,10,375.24,37.52,1,0.16,623,0
58,27,1229.07,45.52,5,0.5,1320,0
69,2,2735.66,1367.83,6,0.52,938,1
214,1,1159.08,1159.08,0,0.25,730,1
187,23,1441.59,62.68,1,0.94,225,0
122,49,2321.46,47.38,7,0.9,921,0
198,19,3883.78,204.41,8,0.07,231,1
244,27,2417.14,89.52,4,0.29,1722,1
36,20,4546.0,227.3,0,0.18,434,0
103,47,2883.78,61.36,1,0.13,1022,0
74,13,3723.95,286.46,0,0.98,1779,0
1,21,3819.26,181.87,7,0.78,1635,0
43,17,4536.25,266.84,2,0.58,1175,0
280,32,4113.45,128.55,3,0.83,886,1
319,26,2814.58,108.25,0,0.22,1081,1
59,44,3244.63,73.74,7,0.82,674,0
280,4,2226.98,556.74,8,0.24,220,1
92,8,3768.57,471.07,1,0.85,133,0
51,17,4938.08,290.48,2,0.03,130,1
86,18,4413.74,245.21,2,0.24,1070,0
335,28,4208.25,150.29,8,0.01,44,1
125,43,4934.28,114.75,1,0.44,1611,0
270,47,172.43,3.67,2,0.14,483,0
177,25,3539.95,141.6,4,0.62,835,0
159,30,2094.46,69.82,7,0.61,610,0
296,33,1582.58,47.96,9,0.1,73,1
361,29,1382.65,47.68,0,0.91,1814,1
237,27,3031.51,112.28,9,0.22,1017,1
310,47,2693.01,57.3,4,0.3,1737,1
54,23,2289.99,99.56,6,0.14,799,1
328,30,3144.92,104.83,0,0.59,1072,1
67,18,4157.08,230.95,1,0.23,1520,1
70,21,158.14,7.53,1,0.28,556,1
309,48,2349.91,48.96,3,0.63,1814,0
176,8,4784.77,598.1,7,0.36,1052,1
91,36,2602.5,72.29,3,0.94,306,0
10,6,4809.92,801.65,7,0.39,1404,0
80,47,342.75,7.29,8,0.53,357,0
301,3,3656.71,1218.9,1,0.08,1561,1
2,43,519.87,12.09,8,0.28,399,0
335,45,899.24,19.98,2,0.62,745,1
282,3,157.22,52.41,8,0.16,1591,1
75,47,2092.55,44.52,2,0.03,1588,0
269,43,3091.76,71.9,3,0.98,346,0
189,14,3963.84,283.13,4,0.1,1103,1
127,5,2122.14,424.43,6,0.07,1249,1
184,4,1518.9,379.72,7,0.84,575,1
3,47,4765.83,101.4,9,0.48,1080,0
321,47,4993.43,106.24,4,0.57,1619,1
286,26,3257.77,125.3,8,0.73,1119,1
66,42,172.64,4.11,0,0.48,270,0
37,15,2874.98,191.67,6,0.93,784,0
155,3,2118.66,706.22,1,0.15,829,1
168,33,1750.63,53.05,4,0.29,1103,1
282,13,111.83,8.6,5,0.31,219,1
306,45,2835.09,63.0,3,0.73,228,1
24,42,3933.37,93.65,6,0.33,1732,0
89,49,4543.14,92.72,9,0.73,1758,0
214,29,3472.4,119.74,5,0.29,104,1
139,11,879.83,79.98,8,0.04,746,1
361,20,328.19,16.41,5,0.14,295,1
241,37,3778.62,102.12,5,0.46,942,0
118,41,435.39,10.62,1,0.22,629,0
246,11,1835.63,166.88,9,0.3,344,1
157,2,1539.74,769.87,3,0.1,358,1
169,2,4718.03,2359.02,1,0.49,1554,1
261,23,2678.92,116.47,0,0.27,148,1
158,9,4148.81,460.98,0,0.83,1432,0
254,47,3052.84,64.95,6,0.5,1381,1
153,38,3702.37,97.43,9,0.38,779,1
217,37,2584.58,69.85,2,0.35,1569,0
177,6,2656.14,442.69,0,0.89,1644,1
209,10,842.56,84.26,1,0.42,1059,1
127,36,1935.59,53.77,2,0.89,1529,0
44,41,4519.17,110.22,8,0.9,1492,0
94,47,380.04,8.09,1,0.31,1666,0
130,25,1235.48,49.42,1,0.81,1428,0
116,36,1608.21,44.67,0,0.7,869,0
154,10,3542.2,354.22,3,0.73,803,1
174,14,4646.86,331.92,4,0.99,1413,0
92,36,1039.75,28.88,7,0.97,1356,0
140,44,3109.3,70.67,3,0.95,1565,0
103,6,1171.08,195.18,2,0.94,994,1
214,40,2874.88,71.87,7,0.91,1700,1
174,35,2554.03,72.97,7,0.91,215,0
230,30,2335.61,77.85,6,0.83,1202,1
158,39,631.33,16.19,2,0.83,598,0
363,48,2032.63,42.35,3,0.93,62,0
177,11,4645.66,422.33,9,0.66,1605,1
224,9,4176.36,464.04,3,0.77,696,1
161,45,2651.22,58.92,0,0.68,345,0
268,1,1313.82,1313.82,9,0.44,65,1
204,34,4386.37,129.01,7,0.44,1490,1
36,13,4814.66,370.36,1,0.74,1548,0
266,21,893.76,42.56,6,0.2,816,1
277,15,1194.46,79.63,6,0.21,760,1
147,22,2269.54,103.16,8,0.49,1286,1
186,9,3351.34,372.37,0,0.62,246,1
4,25,2014.47,80.58,6,0.38,1447,0
316,27,1115.69,41.32,4,0.24,1680,1
284,12,1578.89,131.57,9,0.24,693,1
354,6,4283.28,713.88,4,0.41,1614,1
219,14,3575.58,255.4,9,0.04,1647,1
84,31,2924.52,94.34,9,0.35,1001,0
106,3,266.77,88.92,9,0.68,1237,1
339,7,1530.55,218.65,7,0.32,1008,1
16,30,4630.11,154.34,1,0.02,1719,0
245,20,4582.03,229.1,1,0.98,457,1
25,4,1842.25,460.56,2,0.76,1543,0
270,23,379.12,16.48,7,0.91,1798,1
212,42,3315.36,78.94,5,0.35,970,0
172,8,2992.05,374.01,0,0.5,623,1
255,37,1390.31,37.58,7,0.12,1543,1
130,48,4024.87,83.85,1,0.92,707,0
209,27,3491.23,129.3,7,0.35,142,1
292,5,4384.24,876.85,1,0.01,958,1
167,48,3391.6,70.66,0,0.83,209,0
8,10,86.23,8.62,6,0.77,833,0
362,39,4300.74,110.28,1,0.15,1258,1
197,19,4746.62,249.82,4,0.35,1047,1
157,42,469.18,11.17,1,0.9,1753,0
27,41,2066.45,50.4,5,0.36,138,0
33,21,1507.03,71.76,8,0.9,324,0
93,27,2915.72,107.99,8,0.53,517,0
337,6,1021.34,170.22,1,0.75,1411,1
264,18,1987.59,110.42,1,0.73,1665,1
151,44,4884.91,111.02,2,0.72,1272,0
275,24,765.09,31.88,6,0.28,1379,1
143,15,4970.46,331.36,9,0.89,191,1
324,42,627.38,14.94,2,0.12,771,1
120,33,4061.42,123.07,7,0.01,1021,1
261,22,2759.19,125.42,1,1.0,1056,1
159,8,1668.26,208.53,8,0.34,916,1
246,12,3607.32,300.61,0,0.42,1614,1
68,20,2651.99,132.6,7,0.88,1553,0
345,11,3671.53,333.78,2,0.64,1749,1
105,14,3149.92,224.99,3,0.4,506,1
196,42,1555.23,37.03,7,0.89,1253,0
251,35,569.2,16.26,9,0.26,77,1
239,13,325.91,25.07,0,0.39,1000,1
202,28,3058.43,109.23,3,0.17,67,1
316,27,3346.88,123.96,6,0.63,1161,1
353,43,15.32,0.36,5,0.36,993,1
278,35,1652.4,47.21,6,0.39,833,1
68,38,945.6,24.88,7,0.27,1646,0
281,8,705.5,88.19,4,0.86,899,1
184,21,126.0,6.0,4,0.18,886,1
196,1,1780.89,1780.89,5,0.28,452,1
343,34,2821.28,82.98,7,0.25,1258,1
193,49,2020.24,41.23,6,0.54,661,0
310,34,362.36,10.66,2,0.03,246,1
237,40,2505.84,62.65,7,0.46,446,1
32,6,3319.3,553.22,8,0.3,954,1
255,47,2168.2,46.13,3,0.48,1466,1
181,36,25.17,0.7,3,0.42,236,0
199,28,3032.15,108.29,7,0.16,391,1
111,20,3958.88,197.94,3,0.1,1112,1
68,11,1888.21,171.66,7,0.95,262,0
271,43,2373.71,55.2,7,0.49,1514,1
91,26,4753.16,182.81,0,0.68,1052,0
34,48,4676.77,97.43,6,0.76,515,0
180,38,1020.07,26.84,4,0.05,399,1
260,43,2372.62,55.18,3,0.69,1529,0
75,30,3574.09,119.14,6,0.57,1356,0
132,25,1406.92,56.28,1,0.16,1810,1
155,24,2420.78,100.87,2,0.24,1701,1
337,4,1846.01,461.5,2,0.48,1191,1
54,28,1187.99,42.43,3,0.65,949,0
335,22,2704.57,122.94,8,0.67,284,1
54,11,845.36,76.85,7,0.59,1367,0
211,33,4265.79,129.27,6,0.2,331,1
307,20,3628.97,181.45,8,0.52,1709,1
330,4,1032.06,258.02,7,0.29,85,1
198,23,1487.98,64.69,7,0.73,1294,1
180,13,4628.61,356.05,6,0.5,500,1
285,38,3934.79,103.55,6,0.11,467,1
332,15,3292.7,219.51,4,0.86,1771,1
5,27,3670.64,135.95,9,0.7,1403,0
96,44,3539.87,80.45,9,0.92,124,0
104,22,381.86,17.36,6,0.58,483,0
304,37,501.55,13.56,6,0.48,1803,1
7,47,1883.76,40.08,6,0.73,1810,0
46,2,3919.67,1959.84,6,0.91,600,0
2,11,1018.04,92.55,7,0.98,622,0
347,31,3077.09,99.26,9,0.56,43,1
12,40,2646.41,66.16,2,0.52,294,0
97,7,4964.42,709.2,4,0.78,1346,1
190,1,3167.55,3167.55,5,0.21,90,1
127,30,1399.02,46.63,9,0.48,502,1
34,20,2646.85,132.34,2,0.75,1049,0
151,3,4196.58,1398.86,6,0.32,1181,1
291,10,1248.1,124.81,4,0.25,1499,1
106,41,1808.03,44.1,0,0.14,1299,0
188,24,3867.24,161.14,5,0.46,297,1
171,19,2780.63,146.35,2,0.44,252,0
90,25,1214.28,48.57,8,0.53,748,1
1,33,2808.67,85.11,8,0.36,1251,0
306,20,1334.85,66.74,6,0.89,230,1
362,13,72.36,5.57,4,0.89,528,1
186,3,1139.0,379.67,7,0.99,517,1
303,48,1943.42,40.49,7,0.9,1750,0
128,12,3038.66,253.22,8,0.11,472,1
344,44,594.52,13.51,4,0.09,1812,1
207,13,2205.86,169.68,2,0.26,1119,1
292,37,2498.65,67.53,2,0.38,1813,1
245,23,4346.92,189.0,7,0.2,1754,1
337,13,1949.26,149.94,7,0.87,38,1
204,21,411.6,19.6,1,0.52,154,1
309,33,4517.93,136.91,2,0.16,613,1
340,10,2231.54,223.15,9,0.63,569,1
277,44,1155.88,26.27,7,0.02,176,1
129,30,497.72,16.59,0,0.54,1233,0
34,13,740.72,56.98,9,0.74,429,0
150,24,4609.6,192.07,4,0.01,995,1
253,36,4188.09,116.34,3,0.9,47,1
313,11,1879.77,170.89,1,0.36,1769,1
280,40,4178.91,104.47,5,0.58,465,1
233,4,3420.13,855.03,9,0.59,612,1
196,38,516.31,13.59,6,0.68,1785,0
352,7,859.66,122.81,1,0.67,674,1
